"MATCH_ID","MATCH_DATE","MATCH_TIME","TEAM_HOME_ID","TEAM_HOME_NAME","TEAM_AWAY_ID","TEAM_AWAY_NAME","VENUE","STATUS","WINNER","SCORE_HOME","SCORE_AWAY","NAME","NAME_DATE"
"90kkfk8h6ea84dun94wcnk962",11-AUG-17,"18:45:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","avxknfz4f6ob0rv9dbnxdzde0","Leicester City","Emirates Stadium","Played","home",4,3,"Arsenal - Leicester City","Arsenal - Leicester City 11-08-2017"
"94bn0mkzejd5j6pc5hf1ka2cq",09-SEP-17,"14:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","1pse9ta7a45pi2w2grjim70ge","AFC Bournemouth","Emirates Stadium","Played","home",3,0,"Arsenal - AFC Bournemouth","Arsenal - AFC Bournemouth 09-09-2017"
"a0hw3tkg33ckmak8fzi64skfe",01-MAR-18,"19:45:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","a3nyxabgsqlnqfkeg41m6tnpp","Manchester City","Emirates Stadium","Played","away",0,3,"Arsenal - Manchester City","Arsenal - Manchester City 01-03-2018"
"aa6wms4vlrddbzxr1axojc76y",22-APR-18,"12:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","4txjdaqveermfryvbfrr4taf7","West Ham United","Emirates Stadium","Played","home",4,1,"Arsenal - West Ham United","Arsenal - West Ham United 22-04-2018"
"9llrtikf4pklnbpbcnr1tr1pm",16-DEC-17,"15:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","7vn2i2kd35zuetw6b38gw9jsz","Newcastle United","Emirates Stadium","Played","home",1,0,"Arsenal - Newcastle United","Arsenal - Newcastle United 16-12-2017"
"9h1smibvbc8m734cbwbkuijqi",29-NOV-17,"19:45:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","5n5baro467i8s8efkra3nhgux","Huddersfield Town","Emirates Stadium","Played","home",5,0,"Arsenal - Huddersfield Town","Arsenal - Huddersfield Town 29-11-2017"
"9i65zqajlil7sh4c2ffzzhhm2",02-DEC-17,"17:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","6eqit8ye8aomdsrrq0hk3v7gh","Manchester United","Emirates Stadium","Played","away",1,3,"Arsenal - Manchester United","Arsenal - Manchester United 02-12-2017"
"9eqiyulyfh10z4e28waveh94a",18-NOV-17,"12:30:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","22doj4sgsocqpxw45h607udje","Tottenham Hotspur","Emirates Stadium","Played","home",2,0,"Arsenal - Tottenham Hotspur","Arsenal - Tottenham Hotspur 18-11-2017"
"96t5wnjn73dc7no2mek0438mi",25-SEP-17,"19:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","d1lhefp805y0rcbjqkpu4fq0n","West Bromwich Albion","Emirates Stadium","Played","home",2,0,"Arsenal - West Bromwich Albion","Arsenal - West Bromwich Albion 25-09-2017"
"983iy3o834ltemwvbavjgkxgq",01-OCT-17,"11:00:00","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","e5p0ehyguld7egzhiedpdnc3w","Brighton & Hove Albion","Emirates Stadium","Played","home",2,0,"Arsenal - Brighton & Hove Albion","Arsenal - Brighton & Hove Albion 01-10-2017"
"92ri9v4razdgkd42x0zlgdv1m",19-AUG-17,"16:30:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","4dsgumo7d4zupm2ugsvm4zm4d","Arsenal","bet365 Stadium","Played","home",1,0,"Stoke City - Arsenal","Stoke City - Arsenal 19-08-2017"
"aazx95mgccokpazf28kipjre2",22-APR-18,"12:30:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","64bxxwu2mv2qqlv0monbkj1om","Burnley","bet365 Stadium","Played","draw",1,1,"Stoke City - Burnley","Stoke City - Burnley 22-04-2018"
"97kjtctn6dj05i7es4y439tuy",23-SEP-17,"14:00:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","9q0arba2kbnywth8bkxlhgmdr","Chelsea","bet365 Stadium","Played","away",0,4,"Stoke City - Chelsea","Stoke City - Chelsea 23-09-2017"
"a5peyyfdphty39b2a8akxk76y",17-MAR-18,"15:00:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","ehd2iemqmschhj2ec0vayztzz","Everton","bet365 Stadium","Played","away",1,2,"Stoke City - Everton","Stoke City - Everton 17-03-2018"
"9wmq734w69n7g63kxp25f3lgq",31-JAN-18,"20:00:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","4t83rqbdbekinxl5fz2ygsyta","Watford","bet365 Stadium","Played","draw",0,0,"Stoke City - Watford","Stoke City - Watford 31-01-2018"
"9hyubpra2vjpm3bs9axljhpii",29-NOV-17,"20:00:00","4qioq44vcv619vnyy2rpovk4e","Stoke City","c8h9bw1l82s06h77xxrelzhur","Liverpool","bet365 Stadium","Played","away",0,3,"Stoke City - Liverpool","Stoke City - Liverpool 29-11-2017"
